entity_id;sku;Status
58833;maf066152000a;1
58834;maf066152000r;1
58835;maf066152000v;1
58837;maf0661530000;1
58838;maf0661540000;1
58839;maf1429030000;1
58840;maf1429040001;1
58841;maf1429040003;1
58842;maf1713380001;1
58843;maf1713380003;1
58844;maf171359000n;1
58845;maf171359000b;1
58846;maf171359000r;1
58848;maf171360000b;1
58849;maf171360000r;1
58850;maf1904000003;1
58851;maf1904000001;1
58852;maf1904010001;1
58853;maf1904020001;1
58854;maf1904010003;1
58855;maf1904020002;1
58856;maf1904040001;1
58857;maf1904020003;1
58858;maf1904040003;1
58859;maf190405000c;1
58860;maf190405000r;1
58861;maf190406000c;1
58862;maf190406000r;1
58863;maf190407000c;1
58864;maf190407000r;1
58865;maf190408000c;1
58866;maf190408000r;1
58867;maf190409000c;1
58868;maf190409000r;1
58869;maf190410000c;1
58870;maf190410000r;1
58872;maf190411000r;1
58873;maf190412000c;1
58874;maf190412000r;1
58875;maf190413000c;1
58876;maf190413000r;1
58877;maf1971490000;1
58884;maf0660150001;1
58886;maf0661270000;1
58888;maf0661300000;1
58891;maf142379000c;1
58896;maf1423850000;1
58897;maf142386000s;1
58898;maf142386000r;1
58900;maf1427780000;1
58901;maf1427790000;1
58902;maf1903890000;1
58907;maf142884000s;1
58908;maf142894000m;1
